year,state,crop,loss_type,stage,loss_percentage,source_pdf_page,source_table,source_row
2022,Uttar Pradesh,Muskmelon,Market Operations,Godown,0.01,284,1,30
2022,Uttar Pradesh,Muskmelon,Market Operations,Wholesalers,0.62,284,1,30
2022,Uttar Pradesh,Muskmelon,Market Operations,Retailers,1.49,284,1,30
2022,Uttar Pradesh,Muskmelon,Market Operations,Transport,0.91,284,1,30
2022,Uttar Pradesh,Muskmelon,Market Operations,Total loss in market operations,3.03,284,1,30
2022,Uttar Pradesh,Muskmelon,Total,Overall total loss,7.25,284,1,30
2022,Uttar Pradesh,Paddy,Farm Operations,Harvesting,1.24,284,1,35
2022,Uttar Pradesh,Paddy,Farm Operations,Collection,0.24,284,1,35
2022,Uttar Pradesh,Paddy,Farm Operations,Threshing,0.56,284,1,35
2022,Uttar Pradesh,Paddy,Farm Operations,Drying,0.3,284,1,35
2022,Uttar Pradesh,Paddy,Farm Operations,Packaging,0.04,284,1,35
2022,Uttar Pradesh,Paddy,Farm Operations,Farm level storage,0.16,284,1,35
2022,Uttar Pradesh,Paddy,Farm Operations,Transport,0.05,284,1,35
2022,Uttar Pradesh,Paddy,Farm Operations,Total loss in farm operations,3.46,284,1,35
2022,Uttar Pradesh,Paddy,Market Operations,Godown,0.06,284,1,35
2022,Uttar Pradesh,Paddy,Market Operations,Wholesalers,0.27,284,1,35
2022,Uttar Pradesh,Paddy,Market Operations,Retailers,0.04,284,1,35
2022,Uttar Pradesh,Paddy,Market Operations,Processing unit,0.07,284,1,35
2022,Uttar Pradesh,Paddy,Market Operations,Transport,0.1,284,1,35
2022,Uttar Pradesh,Paddy,Market Operations,Total loss in market operations,0.54,284,1,35
2022,Uttar Pradesh,Paddy,Total,Overall total loss,4.0,284,1,35
2022,Uttar Pradesh,Poultry Meat,Farm Operations,Harvesting,2.88,284,1,40
2022,Uttar Pradesh,Poultry Meat,Farm Operations,Total loss in farm operations,2.88,284,1,40
2022,Uttar Pradesh,Poultry Meat,Market Operations,Wholesalers,2.49,284,1,40
2022,Uttar Pradesh,Poultry Meat,Market Operations,Retailers,1.45,284,1,40
2022,Uttar Pradesh,Poultry Meat,Market Operations,Processing unit,0.4,284,1,40
2022,Uttar Pradesh,Poultry Meat,Market Operations,Transport,0.02,284,1,40
2022,Uttar Pradesh,Poultry Meat,Market Operations,Total loss in market operations,4.36,284,1,40
2022,Uttar Pradesh,Wheat,Farm Operations,Harvesting,1.15,284,1,44
2022,Uttar Pradesh,Wheat,Farm Operations,Collection,0.39,284,1,44
2022,Uttar Pradesh,Wheat,Farm Operations,Threshing,1.58,284,1,44
2022,Uttar Pradesh,Wheat,Farm Operations,Drying,0.04,284,1,44
2022,Uttar Pradesh,Wheat,Farm Operations,Packaging,0.008,284,1,44
2022,Uttar Pradesh,Wheat,Farm Operations,Farm level storage,0.05,284,1,44
2022,Uttar Pradesh,Wheat,Farm Operations,Transport,0.12,284,1,44
2022,Uttar Pradesh,Wheat,Farm Operations,Total loss in farm operations,3.48,284,1,44
2022,Uttar Pradesh,Wheat,Market Operations,Godown,0.433,284,1,44
2022,Uttar Pradesh,Wheat,Market Operations,Wholesalers,0.83,284,1,44
2022,Uttar Pradesh,Wheat,Market Operations,Retailers,0.66,284,1,44
2022,Uttar Pradesh,Wheat,Market Operations,Processing unit,0.9,284,1,44
2022,Uttar Pradesh,Wheat,Market Operations,Transport,0.06,284,1,44
2022,Uttar Pradesh,Wheat,Market Operations,Total loss in market operations,2.88,284,1,44
2022,Uttar Pradesh,Wheat,Total,Overall total loss,6.36,284,1,44
2022,West Bengal,Beans,Farm Operations,Harvesting,0.33,285,2,5
2022,West Bengal,Beans,Farm Operations,Sorting/Grading,1.29,285,2,5
2022,West Bengal,Beans,Farm Operations,Packaging,0.33,285,2,5
2022,West Bengal,Beans,Farm Operations,Farm level storage,0.39,285,2,5
2022,West Bengal,Beans,Farm Operations,Transport,0.07,285,2,5
2022,West Bengal,Beans,Farm Operations,Total loss in farm operations,2.61,285,2,5
2022,West Bengal,Beans,Market Operations,Godown,0.09,285,2,5
2022,West Bengal,Beans,Market Operations,Wholesalers,0.96,285,2,5
2022,West Bengal,Beans,Market Operations,Retailers,0.67,285,2,5
2022,West Bengal,Beans,Market Operations,Transport,1.15,285,2,5
2022,West Bengal,Beans,Market Operations,Total loss in market operations,2.87,285,2,5
2022,West Bengal,Beans,Total,Overall total loss,5.48,285,2,5
2022,West Bengal,Cabbage,Farm Operations,Harvesting,1.35,285,2,10
2022,West Bengal,Cabbage,Farm Operations,Collection,0.37,285,2,10
2022,West Bengal,Cabbage,Farm Operations,Sorting/Grading,2.54,285,2,10
2022,West Bengal,Cabbage,Farm Operations,Packaging,0.36,285,2,10
2022,West Bengal,Cabbage,Farm Operations,Farm level storage,0.16,285,2,10
2022,West Bengal,Cabbage,Farm Operations,Transport,0.76,285,2,10
2022,West Bengal,Cabbage,Farm Operations,Total loss in farm operations,5.54,285,2,10
2022,West Bengal,Cabbage,Market Operations,Godown,0.06,285,2,10
2022,West Bengal,Cabbage,Market Operations,Wholesalers,0.73,285,2,10
2022,West Bengal,Cabbage,Market Operations,Retailers,2.28,285,2,10
2022,West Bengal,Cabbage,Market Operations,Processing unit,0.01,285,2,10
2022,West Bengal,Cabbage,Market Operations,Transport,0.09,285,2,10
2022,West Bengal,Cabbage,Market Operations,Total loss in market operations,3.17,285,2,10
2022,West Bengal,Cabbage,Total,Overall total loss,8.71,285,2,10
2022,West Bengal,Eggs,Farm Operations,Harvesting,1.78,285,2,15
2022,West Bengal,Eggs,Farm Operations,Sorting/Grading,1.63,285,2,15
2022,West Bengal,Eggs,Farm Operations,Packaging,1.04,285,2,15
2022,West Bengal,Eggs,Farm Operations,Farm level storage,0.41,285,2,15
2022,West Bengal,Eggs,Farm Operations,Transport,0.38,285,2,15
2022,West Bengal,Eggs,Farm Operations,Total loss in farm operations,5.26,285,2,15
2022,West Bengal,Eggs,Total,Overall total loss,7.07,285,2,15
2022,West Bengal,Groundnut,Farm Operations,Harvesting,2.35,285,2,20
2022,West Bengal,Groundnut,Farm Operations,Collection,0.73,285,2,20
2022,West Bengal,Groundnut,Farm Operations,Threshing,2.01,285,2,20
2022,West Bengal,Groundnut,Farm Operations,Drying,0.16,285,2,20
2022,West Bengal,Groundnut,Farm Operations,Packaging,0.14,285,2,20
2022,West Bengal,Groundnut,Farm Operations,Farm level storage,0.1,285,2,20
2022,West Bengal,Groundnut,Farm Operations,Transport,0.13,285,2,20
2022,West Bengal,Groundnut,Farm Operations,Total loss in farm operations,6.15,285,2,20
2022,West Bengal,Groundnut,Market Operations,Godown,0.05,285,2,20
2022,West Bengal,Groundnut,Market Operations,Wholesalers,0.42,285,2,20
2022,West Bengal,Groundnut,Market Operations,Retailers,0.08,285,2,20
2022,West Bengal,Groundnut,Market Operations,Processing unit,0.39,285,2,20
2022,West Bengal,Groundnut,Market Operations,Transport,0.14,285,2,20
2022,West Bengal,Groundnut,Market Operations,Total loss in market operations,1.09,285,2,20
2022,West Bengal,Groundnut,Total,Overall total loss,7.24,285,2,20
2022,West Bengal,Inland fish,Farm Operations,Harvesting,1.24,285,2,25
2022,West Bengal,Inland fish,Farm Operations,Collection,0.31,285,2,25
2022,West Bengal,Inland fish,Farm Operations,Sorting/Grading,0.92,285,2,25
2022,West Bengal,Inland fish,Farm Operations,Packaging,0.13,285,2,25
2022,West Bengal,Inland fish,Farm Operations,Farm level storage,0.06,285,2,25
2022,West Bengal,Inland fish,Farm Operations,Transport,0.12,285,2,25
2022,West Bengal,Inland fish,Farm Operations,Total loss in farm operations,2.77,285,2,25
2022,West Bengal,Inland fish,Market Operations,Wholesalers,0.35,285,2,25
2022,West Bengal,Inland fish,Market Operations,Retailers,0.54,285,2,25
2022,West Bengal,Inland fish,Market Operations,Transport,0.12,285,2,25
2022,West Bengal,Inland fish,Market Operations,Total loss in market operations,1.02,285,2,25
2022,West Bengal,Inland fish,Total,Overall total loss,3.79,285,2,25
2022,West Bengal,Marine fish,Farm Operations,Harvesting,5.77,285,2,30
2022,West Bengal,Marine fish,Farm Operations,Collection,0.51,285,2,30
2022,West Bengal,Marine fish,Farm Operations,Sorting/Grading,0.42,285,2,30
2022,West Bengal,Marine fish,Farm Operations,Drying,0.17,285,2,30
2022,West Bengal,Marine fish,Farm Operations,Packaging,0.03,285,2,30
2022,West Bengal,Marine fish,Farm Operations,Transport,0.37,285,2,30
2022,West Bengal,Marine fish,Farm Operations,Total loss in farm operations,7.26,285,2,30
2022,West Bengal,Marine fish,Market Operations,Godown,0.15,285,2,30
2022,West Bengal,Marine fish,Market Operations,Wholesalers,0.57,285,2,30
2022,West Bengal,Marine fish,Market Operations,Retailers,0.2,285,2,30
2022,West Bengal,Marine fish,Market Operations,Processing unit,0.2,285,2,30
2022,West Bengal,Marine fish,Market Operations,Transport,0.56,285,2,30
2022,West Bengal,Marine fish,Market Operations,Total loss in market operations,1.68,285,2,30
2022,West Bengal,Marine fish,Total,Overall total loss,8.94,285,2,30
2022,West Bengal,Milk,Farm Operations,Harvesting,0.27,285,2,35
2022,West Bengal,Milk,Farm Operations,Collection,0.05,285,2,35
2022,West Bengal,Milk,Farm Operations,Transport,0.3,285,2,35
2022,West Bengal,Milk,Farm Operations,Total loss in farm operations,0.61,285,2,35
2022,West Bengal,Milk,Market Operations,Retailers,0.14,285,2,35
2022,West Bengal,Milk,Market Operations,Processing unit,0.4,285,2,35
2022,West Bengal,Milk,Market Operations,Transport,0.04,285,2,35
2022,West Bengal,Milk,Market Operations,Total loss in market operations,0.48,285,2,35
2022,West Bengal,Milk,Total,Overall total loss,1.09,285,2,35
2022,West Bengal,Okra,Farm Operations,Harvesting,1.48,285,2,40
2022,West Bengal,Okra,Farm Operations,Collection,0.39,285,2,40
2022,West Bengal,Okra,Farm Operations,Sorting/Grading,1.16,285,2,40
2022,West Bengal,Okra,Farm Operations,Packaging,0.16,285,2,40
2022,West Bengal,Okra,Farm Operations,Farm level storage,0.19,285,2,40
2022,West Bengal,Okra,Farm Operations,Transport,0.44,285,2,40
2022,West Bengal,Okra,Farm Operations,Total loss in farm operations,3.81,285,2,40
2022,West Bengal,Okra,Market Operations,Wholesalers,0.84,285,2,40
2022,West Bengal,Okra,Market Operations,Retailers,0.9,285,2,40
2022,West Bengal,Okra,Market Operations,Transport,0.49,285,2,40
2022,West Bengal,Okra,Market Operations,Total loss in market operations,2.24,285,2,40
2022,West Bengal,Okra,Total,Overall total loss,6.05,285,2,40
2022,West Bengal,Pineapple,Farm Operations,Harvesting,2.45,285,2,45
2022,West Bengal,Pineapple,Farm Operations,Collection,0.09,285,2,45
2022,West Bengal,Pineapple,Farm Operations,Sorting/Grading,0.96,285,2,45
2022,West Bengal,Pineapple,Farm Operations,Packaging,0.04,285,2,45
2022,West Bengal,Pineapple,Farm Operations,Farm level storage,0.08,285,2,45
2022,West Bengal,Pineapple,Farm Operations,Transport,0.2,285,2,45
2022,West Bengal,Pineapple,Farm Operations,Total loss in farm operations,3.82,285,2,45
2022,West Bengal,Pineapple,Market Operations,Godown,0.15,285,2,45
2022,West Bengal,Pineapple,Market Operations,Wholesalers,0.71,285,2,45
2022,West Bengal,Pineapple,Market Operations,Retailers,0.54,285,2,45
2022,West Bengal,Pineapple,Market Operations,Processing unit,0.1,285,2,45
2022,West Bengal,Pineapple,Market Operations,Transport,0.35,285,2,45
2022,West Bengal,Pineapple,Market Operations,Total loss in market operations,1.84,285,2,45
2022,West Bengal,Pineapple,Total,Overall total loss,5.66,285,2,45
2022,West Bengal,Poultry,Farm Operations,Harvesting,2.28,285,2,49
2022,West Bengal,Poultry,Farm Operations,Collection,0.15,285,2,49
2022,West Bengal,Poultry,Farm Operations,Sorting/Grading,1.89,285,2,49
2022,West Bengal,Poultry,Farm Operations,Packaging,0.04,285,2,49
2022,West Bengal,Poultry,Farm Operations,Farm level storage,0.11,285,2,49
2022,West Bengal,Poultry,Farm Operations,Transport,0.42,285,2,49
2022,West Bengal,Poultry,Farm Operations,Total loss in farm operations,4.89,285,2,49
2022,West Bengal,Poultry,Market Operations,Godown,0.1,285,2,49
2022,West Bengal,Poultry,Market Operations,Wholesalers,0.3,285,2,49
2022,West Bengal,Poultry,Market Operations,Retailers,0.08,285,2,49
2022,West Bengal,Poultry,Market Operations,Processing unit,0.04,285,2,49
2022,West Bengal,Poultry,Market Operations,Transport,0.31,285,2,49
2022,West Bengal,Poultry,Market Operations,Total loss in market operations,0.83,285,2,49
2022,West Bengal,Meat,Market Operations,Wholesalers,2.29,285,2,51
2022,West Bengal,Meat,Market Operations,Retailers,0.53,285,2,51
2022,West Bengal,Meat,Market Operations,Processing unit,0.02,285,2,51
2022,West Bengal,Meat,Market Operations,Transport,0.2,285,2,51
2022,West Bengal,Meat,Market Operations,Total loss in market operations,3.03,285,2,51
2022,West Bengal,Sunflower,Farm Operations,Harvesting,1.15,286,1,5
2022,West Bengal,Sunflower,Farm Operations,Collection,0.49,286,1,5
2022,West Bengal,Sunflower,Farm Operations,Threshing,1.92,286,1,5
2022,West Bengal,Sunflower,Farm Operations,Drying,0.1,286,1,5
2022,West Bengal,Sunflower,Farm Operations,Packaging,0.09,286,1,5
2022,West Bengal,Sunflower,Farm Operations,Farm level storage,0.05,286,1,5
2022,West Bengal,Sunflower,Farm Operations,Transport,0.13,286,1,5
2022,West Bengal,Sunflower,Farm Operations,Total loss in farm operations,4.17,286,1,5
2022,West Bengal,Sunflower,Market Operations,Godown,0.02,286,1,5
2022,West Bengal,Sunflower,Market Operations,Wholesalers,0.17,286,1,5
2022,West Bengal,Sunflower,Market Operations,Retailers,0.04,286,1,5
2022,West Bengal,Sunflower,Market Operations,Processing unit,0.71,286,1,5
2022,West Bengal,Sunflower,Market Operations,Transport,0.11,286,1,5
2022,West Bengal,Sunflower,Market Operations,Total loss in market operations,1.04,286,1,5
2022,West Bengal,Sunflower,Total,Overall total loss,5.21,286,1,5
