State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Haryana,BHIWANI,2002,Kharif,Bajra,180314.00,118000.00
Haryana,BHIWANI,2002,Kharif,Cotton(lint),64628.00,84000.00
Haryana,BHIWANI,2002,Kharif,Groundnut,20.00,.00
Haryana,BHIWANI,2002,Kharif,Jowar,7582.00,1000.00
Haryana,BHIWANI,2002,Kharif,Maize,42.00,.00
Haryana,BHIWANI,2002,Kharif,Moong(Green Gram),9436.00,600.00
Haryana,BHIWANI,2002,Kharif,Moth,2883.00,200.00
Haryana,BHIWANI,2002,Kharif,Rice,6491.00,19000.00
Haryana,BHIWANI,2002,Kharif,Sesamum,381.00,100.00
Haryana,BHIWANI,2002,Kharif,Urad,157.00,.00
Haryana,BHIWANI,2002,Rabi,Barley,6086.00,16000.00
Haryana,BHIWANI,2002,Rabi,Gram,25945.00,16000.00
Haryana,BHIWANI,2002,Rabi,Masoor,10.00,.00
Haryana,BHIWANI,2002,Rabi,Peas & beans (Pulses),2.00,.00
Haryana,BHIWANI,2002,Rabi,Rapeseed &Mustard,141780.00,164000.00
Haryana,BHIWANI,2002,Rabi,Wheat,127732.00,425000.00
Haryana,BHIWANI,2002,Whole Year,Other Fresh Fruits,490.00,1700.00
Haryana,BHIWANI,2002,Whole Year,Other Vegetables,1371.00,14500.00
Haryana,BHIWANI,2002,Whole Year,Sannhamp,22.00,.00
Haryana,BHIWANI,2002,Whole Year,Sugarcane,2949.00,150000.00
Haryana,BHIWANI,2003,Kharif,Arhar/Tur,777.00,600.00
Haryana,BHIWANI,2003,Kharif,Bajra,184241.00,243000.00
Haryana,BHIWANI,2003,Kharif,Cotton(lint),61897.00,121000.00
Haryana,BHIWANI,2003,Kharif,Groundnut,16.00,.00
Haryana,BHIWANI,2003,Kharif,Horse-gram,169.00,
Haryana,BHIWANI,2003,Kharif,Jowar,3650.00,1000.00
Haryana,BHIWANI,2003,Kharif,Maize,91.00,.00
Haryana,BHIWANI,2003,Kharif,Moong(Green Gram),9124.00,600.00
Haryana,BHIWANI,2003,Kharif,Moth,3019.00,200.00
Haryana,BHIWANI,2003,Kharif,Rice,9890.00,23000.00
Haryana,BHIWANI,2003,Kharif,Sesamum,193.00,.00
Haryana,BHIWANI,2003,Kharif,Urad,1.00,.00
Haryana,BHIWANI,2003,Rabi,Barley,4905.00,12000.00
Haryana,BHIWANI,2003,Rabi,Gram,57445.00,44000.00
Haryana,BHIWANI,2003,Rabi,Masoor,20.00,.00
Haryana,BHIWANI,2003,Rabi,Peas & beans (Pulses),5.00,.00
Haryana,BHIWANI,2003,Rabi,Rapeseed &Mustard,177557.00,277000.00
Haryana,BHIWANI,2003,Rabi,Wheat,130308.00,456000.00
Haryana,BHIWANI,2003,Whole Year,Dry chillies,110.00,100.00
Haryana,BHIWANI,2003,Whole Year,Onion,29.00,500.00
Haryana,BHIWANI,2003,Whole Year,Other Fresh Fruits,381.00,1900.00
Haryana,BHIWANI,2003,Whole Year,Other Vegetables,1432.00,15000.00
Haryana,BHIWANI,2003,Whole Year,Sannhamp,65.00,.00
Haryana,BHIWANI,2003,Whole Year,Sugarcane,2581.00,160000.00
Haryana,BHIWANI,2004,Kharif,Arhar/Tur,237.00,200.00
Haryana,BHIWANI,2004,Kharif,Bajra,181566.00,188000.00
Haryana,BHIWANI,2004,Kharif,Cotton(lint),73039.00,176000.00
Haryana,BHIWANI,2004,Kharif,Groundnut,100.00,100.00
Haryana,BHIWANI,2004,Kharif,Jowar,4685.00,1000.00
Haryana,BHIWANI,2004,Kharif,Maize,41.00,
Haryana,BHIWANI,2004,Kharif,Moong(Green Gram),4513.00,1600.00
Haryana,BHIWANI,2004,Kharif,Moth,6388.00,700.00
Haryana,BHIWANI,2004,Kharif,Rice,11412.00,14000.00
Haryana,BHIWANI,2004,Kharif,Sesamum,332.00,100.00
Haryana,BHIWANI,2004,Kharif,Urad,64.00,
Haryana,BHIWANI,2004,Rabi,Barley,4246.00,9000.00
Haryana,BHIWANI,2004,Rabi,Gram,68189.00,57000.00
Haryana,BHIWANI,2004,Rabi,Peas & beans (Pulses),1.00,
Haryana,BHIWANI,2004,Rabi,Rapeseed &Mustard,182924.00,198000.00
Haryana,BHIWANI,2004,Rabi,Wheat,126605.00,415000.00
Haryana,BHIWANI,2004,Whole Year,Onion,36.00,600.00
Haryana,BHIWANI,2004,Whole Year,Sugarcane,1425.00,50000.00
Haryana,BHIWANI,2005,Kharif,Arhar/Tur,764.00,800.00
Haryana,BHIWANI,2005,Kharif,Bajra,222539.00,153000.00
Haryana,BHIWANI,2005,Kharif,Cotton(lint),60491.00,105000.00
Haryana,BHIWANI,2005,Kharif,Groundnut,1108.00,900.00
Haryana,BHIWANI,2005,Kharif,Horse-gram,64.00,
Haryana,BHIWANI,2005,Kharif,Jowar,3155.00,1000.00
Haryana,BHIWANI,2005,Kharif,Maize,74.00,
Haryana,BHIWANI,2005,Kharif,Moong(Green Gram),4767.00,2000.00
Haryana,BHIWANI,2005,Kharif,Moth,919.00,100.00
Haryana,BHIWANI,2005,Kharif,Rice,12526.00,25000.00
Haryana,BHIWANI,2005,Kharif,Sesamum,196.00,
Haryana,BHIWANI,2005,Rabi,Barley,4900.00,12000.00
Haryana,BHIWANI,2005,Rabi,Gram,81696.00,43000.00
Haryana,BHIWANI,2005,Rabi,Peas & beans (Pulses),48.00,
Haryana,BHIWANI,2005,Rabi,Rapeseed &Mustard,178999.00,200000.00
Haryana,BHIWANI,2005,Rabi,Wheat,118627.00,39000.00
Haryana,BHIWANI,2005,Whole Year,Dry chillies,89.00,100.00
Haryana,BHIWANI,2005,Whole Year,Sannhamp,52.00,
Haryana,BHIWANI,2005,Whole Year,Sugarcane,1668.00,120000.00
Haryana,BHIWANI,2006,Kharif,Bajra,184722.00,248000.00
Haryana,BHIWANI,2006,Kharif,Castor seed,133.00,100.00
Haryana,BHIWANI,2006,Kharif,Cotton(lint),48614.00,103000.00
Haryana,BHIWANI,2006,Kharif,Jowar,2700.00,1000.00
Haryana,BHIWANI,2006,Kharif,Maize,56.00,
Haryana,BHIWANI,2006,Kharif,Moong(Green Gram),6324.00,2800.00
Haryana,BHIWANI,2006,Kharif,Rice,13666.00,26000.00
Haryana,BHIWANI,2006,Kharif,Sesamum,648.00,200.00
Haryana,BHIWANI,2006,Rabi,Barley,5849.00,18000.00
Haryana,BHIWANI,2006,Rabi,Gram,69859.00,56000.00
Haryana,BHIWANI,2006,Rabi,Masoor,2.00,
Haryana,BHIWANI,2006,Rabi,Rapeseed &Mustard,160303.00,206000.00
Haryana,BHIWANI,2006,Rabi,Wheat,133153.00,527000.00
Haryana,BHIWANI,2006,Whole Year,Sannhamp,52.00,
Haryana,BHIWANI,2006,Whole Year,Sugarcane,1752.00,104000.00
Haryana,BHIWANI,2007,Kharif,Arhar/Tur,1014.00,1000.00
Haryana,BHIWANI,2007,Kharif,Bajra,175988.00,263000.00
Haryana,BHIWANI,2007,Kharif,Castor seed,68.00,100.00
Haryana,BHIWANI,2007,Kharif,Cotton(lint),37338.00,99000.00
Haryana,BHIWANI,2007,Kharif,Groundnut,52.00,
Haryana,BHIWANI,2007,Kharif,Horse-gram,75.00,
Haryana,BHIWANI,2007,Kharif,Jowar,3958.00,2000.00
Haryana,BHIWANI,2007,Kharif,Maize,49.00,
Haryana,BHIWANI,2007,Kharif,Moong(Green Gram),3945.00,1600.00
Haryana,BHIWANI,2007,Kharif,Moth,1009.00,100.00
Haryana,BHIWANI,2007,Kharif,Rice,14818.00,40000.00
Haryana,BHIWANI,2007,Kharif,Sesamum,243.00,100.00
Haryana,BHIWANI,2007,Rabi,Barley,9976.00,26000.00
Haryana,BHIWANI,2007,Rabi,Gram,71657.00,32000.00
Haryana,BHIWANI,2007,Rabi,Peas & beans (Pulses),30.00,
Haryana,BHIWANI,2007,Rabi,Rapeseed &Mustard,137442.00,143000.00
Haryana,BHIWANI,2007,Rabi,Wheat,153151.00,519000.00
Haryana,BHIWANI,2007,Whole Year,Dry chillies,7.00,100.00
Haryana,BHIWANI,2007,Whole Year,Garlic,1.00,
Haryana,BHIWANI,2007,Whole Year,Onion,13.00,300.00
Haryana,BHIWANI,2007,Whole Year,Potato,2.00,
Haryana,BHIWANI,2007,Whole Year,Sannhamp,19.00,
Haryana,BHIWANI,2007,Whole Year,Sugarcane,1859.00,120000.00
Haryana,BHIWANI,2008,Kharif,Arhar/Tur,2669.00,2700.00
Haryana,BHIWANI,2008,Kharif,Bajra,174597.00,242000.00
Haryana,BHIWANI,2008,Kharif,Castor seed,41.00,
Haryana,BHIWANI,2008,Kharif,Cotton(lint),29815.00,74000.00
Haryana,BHIWANI,2008,Kharif,Groundnut,50.00,100.00
Haryana,BHIWANI,2008,Kharif,Jowar,5957.00,3000.00
Haryana,BHIWANI,2008,Kharif,Maize,25.00,
Haryana,BHIWANI,2008,Kharif,Moong(Green Gram),3876.00,1700.00
Haryana,BHIWANI,2008,Kharif,Moth,1394.00,200.00
Haryana,BHIWANI,2008,Kharif,Rice,21217.00,45000.00
Haryana,BHIWANI,2008,Kharif,Sesamum,495.00,200.00
Haryana,BHIWANI,2008,Rabi,Barley,12816.00,40000.00
Haryana,BHIWANI,2008,Rabi,Gram,76802.00,84000.00
Haryana,BHIWANI,2008,Rabi,Peas & beans (Pulses),22.00,
Haryana,BHIWANI,2008,Rabi,Rapeseed &Mustard,139801.00,214000.00
Haryana,BHIWANI,2008,Rabi,Wheat,151257.00,598000.00
Haryana,BHIWANI,2008,Whole Year,Dry chillies,136.00,1600.00
Haryana,BHIWANI,2008,Whole Year,Garlic,1.00,
Haryana,BHIWANI,2008,Whole Year,Onion,2.00,
Haryana,BHIWANI,2008,Whole Year,Sannhamp,92.00,
Haryana,BHIWANI,2008,Whole Year,Sugarcane,1217.00,61000.00
Haryana,BHIWANI,2009,Kharif,Arhar/Tur,1296.00,1300.00
Haryana,BHIWANI,2009,Kharif,Bajra,172121.00,181000.00
Haryana,BHIWANI,2009,Kharif,Castor seed,9.00,
Haryana,BHIWANI,2009,Kharif,Cotton(lint),32829.00,88000.00
Haryana,BHIWANI,2009,Kharif,Groundnut,1.00,
Haryana,BHIWANI,2009,Kharif,Jowar,6829.00,40.00
Haryana,BHIWANI,2009,Kharif,Maize,52.00,
Haryana,BHIWANI,2009,Kharif,Moong(Green Gram),2540.00,1100.00
Haryana,BHIWANI,2009,Kharif,Moth,1154.00,200.00
Haryana,BHIWANI,2009,Kharif,Rice,19028.00,44000.00
Haryana,BHIWANI,2009,Kharif,Sesamum,512.00,200.00
Haryana,BHIWANI,2009,Rabi,Barley,10691.00,35000.00
Haryana,BHIWANI,2009,Rabi,Gram,58116.00,42000.00
Haryana,BHIWANI,2009,Rabi,Wheat,156606.00,561000.00
Haryana,BHIWANI,2009,Whole Year,Sugarcane,909.00,83000.00
Haryana,BHIWANI,2010,Kharif,Arhar/Tur,2684.00,2900.00
Haryana,BHIWANI,2010,Kharif,Bajra,199982.00,326000.00
Haryana,BHIWANI,2010,Kharif,Castor seed,27.00,
Haryana,BHIWANI,2010,Kharif,Cotton(lint),34882.00,106000.00
Haryana,BHIWANI,2010,Kharif,Groundnut,9.00,
Haryana,BHIWANI,2010,Kharif,Maize,35.00,
Haryana,BHIWANI,2010,Kharif,Moong(Green Gram),5211.00,2300.00
Haryana,BHIWANI,2010,Kharif,Moth,3162.00,700.00
Haryana,BHIWANI,2010,Kharif,Other Kharif pulses,830.00,
Haryana,BHIWANI,2010,Kharif,Rice,21314.00,44000.00
Haryana,BHIWANI,2010,Kharif,Sesamum,804.00,300.00
Haryana,BHIWANI,2010,Rabi,Barley,9859.00,32000.00
Haryana,BHIWANI,2010,Rabi,Gram,67898.00,66000.00
Haryana,BHIWANI,2010,Rabi,Masoor,9.00,
Haryana,BHIWANI,2010,Rabi,Rapeseed &Mustard,137885.00,238000.00
Haryana,BHIWANI,2010,Rabi,Wheat,158991.00,710000.00
Haryana,BHIWANI,2010,Whole Year,Sannhamp,27.00,
Haryana,BHIWANI,2010,Whole Year,Sugarcane,1047.00,9000.00
Haryana,BHIWANI,2011,Kharif,Arhar/Tur,2583.00,2500.00
Haryana,BHIWANI,2011,Kharif,Bajra,170872.00,298000.00
Haryana,BHIWANI,2011,Kharif,Castor seed,17.00,
Haryana,BHIWANI,2011,Kharif,Cotton(lint),59565.00,216000.00
Haryana,BHIWANI,2011,Kharif,Groundnut,33.00,
Haryana,BHIWANI,2011,Kharif,Maize,35.00,
Haryana,BHIWANI,2011,Kharif,Moong(Green Gram),3166.00,1500.00
Haryana,BHIWANI,2011,Kharif,Moth,1319.00,300.00
Haryana,BHIWANI,2011,Kharif,Other Kharif pulses,323.00,
Haryana,BHIWANI,2011,Kharif,Rice,17520.00,46000.00
Haryana,BHIWANI,2011,Kharif,Sannhamp,15.00,
Haryana,BHIWANI,2011,Kharif,Sesamum,301.00,100.00
Haryana,BHIWANI,2011,Rabi,Barley,12812.00,43000.00
Haryana,BHIWANI,2011,Rabi,Gram,46915.00,42000.00
Haryana,BHIWANI,2011,Rabi,Rapeseed &Mustard,169808.00,204000.00
Haryana,BHIWANI,2011,Rabi,Wheat,151368.00,650000.00
Haryana,BHIWANI,2011,Whole Year,Sugarcane,2462.00,16000.00
Haryana,BHIWANI,2012,Kharif,Arhar/Tur,820.00,1014.00
Haryana,BHIWANI,2012,Kharif,Bajra,88740.00,123000.00
Haryana,BHIWANI,2012,Kharif,Castor seed,36.00,17.00
Haryana,BHIWANI,2012,Kharif,Cotton(lint),62612.00,231000.00
Haryana,BHIWANI,2012,Kharif,Groundnut,16.00,13.00
Haryana,BHIWANI,2012,Kharif,Maize,74.00,
Haryana,BHIWANI,2012,Kharif,Moong(Green Gram),1762.00,849.00
Haryana,BHIWANI,2012,Kharif,Moth,239.00,60.00
Haryana,BHIWANI,2012,Kharif,Rice,14981.00,40000.00
Haryana,BHIWANI,2012,Kharif,Sannhamp,19.00,9.00
Haryana,BHIWANI,2012,Kharif,Sesamum,91.00,32.00
Haryana,BHIWANI,2012,Rabi,Barley,12209.00,39000.00
Haryana,BHIWANI,2012,Rabi,Gram,25576.00,29000.00
Haryana,BHIWANI,2012,Rabi,Masoor,1.00,
Haryana,BHIWANI,2012,Rabi,Rapeseed &Mustard,162459.00,265100.00
Haryana,BHIWANI,2012,Rabi,Wheat,162442.00,657000.00
Haryana,BHIWANI,2012,Whole Year,Dry chillies,90.00,900.00
Haryana,BHIWANI,2012,Whole Year,Garlic,6.00,100.00
Haryana,BHIWANI,2012,Whole Year,Guar seed,160849.00,120675.00
Haryana,BHIWANI,2012,Whole Year,Sugarcane,2463.00,128000.00
Haryana,FARIDABAD,1997,Kharif,Bajra,19000.00,22000.00
Haryana,FARIDABAD,1997,Kharif,Jowar,28000.00,8000.00
Haryana,FARIDABAD,1997,Kharif,Maize,1000.00,2000.00
Haryana,FARIDABAD,1997,Kharif,Other Kharif pulses,6800.00,4500.00
Haryana,FARIDABAD,1997,Kharif,Rice,21000.00,59000.00
Haryana,FARIDABAD,1997,Rabi,Barley,2000.00,5000.00
Haryana,FARIDABAD,1997,Rabi,Other  Rabi pulses,6000.00,2000.00
Haryana,FARIDABAD,1997,Rabi,Wheat,119000.00,449000.00
Haryana,FARIDABAD,1997,Whole Year,Sugarcane,9000.00,380000.00
Haryana,FARIDABAD,1998,Kharif,Arhar/Tur,2952.00,2600.00
Haryana,FARIDABAD,1998,Kharif,Bajra,15532.00,16000.00
Haryana,FARIDABAD,1998,Kharif,Cotton(lint),148.00,
Haryana,FARIDABAD,1998,Kharif,Jowar,21027.00,4000.00
Haryana,FARIDABAD,1998,Kharif,Maize,323.00,
Haryana,FARIDABAD,1998,Kharif,Moong(Green Gram),368.00,100.00
Haryana,FARIDABAD,1998,Kharif,Moth,1992.00,400.00
Haryana,FARIDABAD,1998,Kharif,Rice,30124.00,70000.00
Haryana,FARIDABAD,1998,Kharif,Sesamum,533.00,100.00
Haryana,FARIDABAD,1998,Kharif,Urad,215.00,
Haryana,FARIDABAD,1998,Rabi,Barley,3024.00,7000.00
Haryana,FARIDABAD,1998,Rabi,Gram,108.00,
Haryana,FARIDABAD,1998,Rabi,Masoor,365.00,200.00
Haryana,FARIDABAD,1998,Rabi,Peas & beans (Pulses),115.00,100.00
Haryana,FARIDABAD,1998,Rabi,Rapeseed &Mustard,5791.00,8000.00
Haryana,FARIDABAD,1998,Rabi,Wheat,128881.00,459000.00
Haryana,FARIDABAD,1998,Whole Year,Dry chillies,47.00,
Haryana,FARIDABAD,1998,Whole Year,Onion,1.00,
Haryana,FARIDABAD,1998,Whole Year,Potato,383.00,5700.00
Haryana,FARIDABAD,1998,Whole Year,Sugarcane,6093.00,250000.00
Haryana,FARIDABAD,1998,Whole Year,Sweet potato,7.00,100.00
Haryana,FARIDABAD,1999,Kharif,Arhar/Tur,3077.00,2300.00
Haryana,FARIDABAD,1999,Kharif,Bajra,15274.00,15000.00
Haryana,FARIDABAD,1999,Kharif,Cotton(lint),98.00,.00
Haryana,FARIDABAD,1999,Kharif,Jowar,19892.00,3000.00
Haryana,FARIDABAD,1999,Kharif,Maize,791.00,2000.00
Haryana,FARIDABAD,1999,Kharif,Moong(Green Gram),301.00,.00
Haryana,FARIDABAD,1999,Kharif,Rice,28820.00,58000.00
Haryana,FARIDABAD,1999,Kharif,Sesamum,703.00,.00
Haryana,FARIDABAD,1999,Rabi,Barley,2790.00,6000.00
Haryana,FARIDABAD,1999,Rabi,Gram,80.00,.00
Haryana,FARIDABAD,1999,Rabi,Masoor,297.00,100.00
Haryana,FARIDABAD,1999,Rabi,Peas & beans (Pulses),50.00,
Haryana,FARIDABAD,1999,Rabi,Rapeseed &Mustard,5327.00,7000.00
Haryana,FARIDABAD,1999,Rabi,Sunflower,3.00,
Haryana,FARIDABAD,1999,Rabi,Wheat,130923.00,545000.00
Haryana,FARIDABAD,1999,Whole Year,Dry chillies,137.00,100.00
Haryana,FARIDABAD,1999,Whole Year,Onion,1.00,
Haryana,FARIDABAD,1999,Whole Year,Potato,120.00,1900.00
Haryana,FARIDABAD,1999,Whole Year,Sugarcane,8326.00,410000.00
Haryana,FARIDABAD,2000,Kharif,Arhar/Tur,3287.00,2500.00
Haryana,FARIDABAD,2000,Kharif,Bajra,14162.00,19000.00
Haryana,FARIDABAD,2000,Kharif,Cotton(lint),87.00,.00
Haryana,FARIDABAD,2000,Kharif,Jowar,18461.00,5000.00
Haryana,FARIDABAD,2000,Kharif,Maize,764.00,2000.00
Haryana,FARIDABAD,2000,Kharif,Moong(Green Gram),319.00,.00
Haryana,FARIDABAD,2000,Kharif,Other Kharif pulses,2761.00,500.00
Haryana,FARIDABAD,2000,Kharif,Rice,28959.00,80000.00
Haryana,FARIDABAD,2000,Kharif,Sesamum,456.00,100.00
Haryana,FARIDABAD,2000,Kharif,Urad,162.00,.00
Haryana,FARIDABAD,2000,Rabi,Barley,1913.00,6000.00
Haryana,FARIDABAD,2000,Rabi,Gram,5.00,.00
Haryana,FARIDABAD,2000,Rabi,Masoor,34.00,.00
Haryana,FARIDABAD,2000,Rabi,Peas & beans (Pulses),28.00,.00
Haryana,FARIDABAD,2000,Rabi,Rapeseed &Mustard,3801.00,6000.00
Haryana,FARIDABAD,2000,Rabi,Wheat,133898.00,539000.00
Haryana,FARIDABAD,2000,Whole Year,Dry chillies,137.00,100.00
Haryana,FARIDABAD,2000,Whole Year,Garlic,3.00,.00
Haryana,FARIDABAD,2000,Whole Year,Potato,66.00,1000.00
Haryana,FARIDABAD,2000,Whole Year,Sannhamp,1.00,.00
Haryana,FARIDABAD,2000,Whole Year,Sugarcane,7418.00,360000.00
Haryana,FARIDABAD,2000,Whole Year,Sweet potato,9.00,100.00
Haryana,FARIDABAD,2001,Kharif,Arhar/Tur,3519.00,2800.00
Haryana,FARIDABAD,2001,Kharif,Bajra,13056.00,19000.00
Haryana,FARIDABAD,2001,Kharif,Cotton(lint),52.00,
Haryana,FARIDABAD,2001,Kharif,Jowar,17739.00,4000.00
Haryana,FARIDABAD,2001,Kharif,Maize,931.00,3000.00
Haryana,FARIDABAD,2001,Kharif,Moong(Green Gram),391.00,100.00
Haryana,FARIDABAD,2001,Kharif,Rice,31274.00,88000.00
Haryana,FARIDABAD,2001,Kharif,Sesamum,553.00,100.00
Haryana,FARIDABAD,2001,Kharif,Urad,157.00,.00
Haryana,FARIDABAD,2001,Rabi,Barley,1825.00,6000.00
Haryana,FARIDABAD,2001,Rabi,Gram,10.00,.00
Haryana,FARIDABAD,2001,Rabi,Masoor,9.00,.00
Haryana,FARIDABAD,2001,Rabi,Peas & beans (Pulses),9.00,.00
Haryana,FARIDABAD,2001,Rabi,Rapeseed &Mustard,4554.00,9000.00
Haryana,FARIDABAD,2001,Rabi,Wheat,132332.00,520000.00
Haryana,FARIDABAD,2001,Whole Year,Dry chillies,167.00,300.00
Haryana,FARIDABAD,2001,Whole Year,Onion,9.00,100.00
Haryana,FARIDABAD,2001,Whole Year,Potato,214.00,4400.00
Haryana,FARIDABAD,2001,Whole Year,Sannhamp,1496.00,600.00
Haryana,FARIDABAD,2001,Whole Year,Sugarcane,6596.00,370000.00
Haryana,FARIDABAD,2001,Whole Year,Sweet potato,19.00,.00
Haryana,FARIDABAD,2002,Kharif,Arhar/Tur,4925.00,3800.00
Haryana,FARIDABAD,2002,Kharif,Bajra,5787.00,7000.00
Haryana,FARIDABAD,2002,Kharif,Cotton(lint),236.00,.00
Haryana,FARIDABAD,2002,Kharif,Jowar,24615.00,5000.00
Haryana,FARIDABAD,2002,Kharif,Maize,797.00,2000.00
Haryana,FARIDABAD,2002,Kharif,Moong(Green Gram),109.00,.00
Haryana,FARIDABAD,2002,Kharif,Rice,18092.00,48000.00
Haryana,FARIDABAD,2002,Kharif,Urad,43.00,.00
Haryana,FARIDABAD,2002,Rabi,Barley,1678.00,6000.00
Haryana,FARIDABAD,2002,Rabi,Gram,5.00,.00
Haryana,FARIDABAD,2002,Rabi,Masoor,21.00,.00
Haryana,FARIDABAD,2002,Rabi,Peas & beans (Pulses),39.00,.00
Haryana,FARIDABAD,2002,Rabi,Rapeseed &Mustard,6452.00,9000.00
Haryana,FARIDABAD,2002,Rabi,Wheat,128491.00,526000.00
Haryana,FARIDABAD,2002,Whole Year,Banana,2.00,.00
Haryana,FARIDABAD,2002,Whole Year,Other Fresh Fruits,971.00,7800.00
Haryana,FARIDABAD,2002,Whole Year,Other Vegetables,3894.00,19400.00
Haryana,FARIDABAD,2002,Whole Year,Potato,347.00,6600.00
Haryana,FARIDABAD,2002,Whole Year,Sugarcane,7753.00,400000.00
Haryana,FARIDABAD,2002,Whole Year,Sweet potato,2.00,.00
Haryana,FARIDABAD,2003,Kharif,Arhar/Tur,3593.00,4400.00
Haryana,FARIDABAD,2003,Kharif,Bajra,10233.00,14000.00
Haryana,FARIDABAD,2003,Kharif,Cotton(lint),105.00,.00
Haryana,FARIDABAD,2003,Kharif,Groundnut,2.00,.00
Haryana,FARIDABAD,2003,Kharif,Horse-gram,3520.00,600.00
Haryana,FARIDABAD,2003,Kharif,Jowar,17116.00,4000.00
Haryana,FARIDABAD,2003,Kharif,Maize,202.00,.00
Haryana,FARIDABAD,2003,Kharif,Moong(Green Gram),322.00,100.00
Haryana,FARIDABAD,2003,Kharif,Rice,28333.00,78000.00
Haryana,FARIDABAD,2003,Kharif,Sesamum,479.00,100.00
Haryana,FARIDABAD,2003,Kharif,Urad,126.00,.00
Haryana,FARIDABAD,2003,Rabi,Barley,1470.00,4000.00
Haryana,FARIDABAD,2003,Rabi,Gram,7.00,.00
Haryana,FARIDABAD,2003,Rabi,Masoor,58.00,.00
Haryana,FARIDABAD,2003,Rabi,Peas & beans (Pulses),25.00,.00
Haryana,FARIDABAD,2003,Rabi,Rapeseed &Mustard,5532.00,9000.00
Haryana,FARIDABAD,2003,Rabi,Wheat,131447.00,520000.00
Haryana,FARIDABAD,2003,Whole Year,Banana,5.00,.00
Haryana,FARIDABAD,2003,Whole Year,Other Fresh Fruits,859.00,4400.00
Haryana,FARIDABAD,2003,Whole Year,Other Vegetables,3903.00,19300.00
Haryana,FARIDABAD,2003,Whole Year,Potato,251.00,4900.00
Haryana,FARIDABAD,2003,Whole Year,Sugarcane,7174.00,340000.00
Haryana,FARIDABAD,2004,Kharif,Arhar/Tur,3460.00,2800.00
Haryana,FARIDABAD,2004,Kharif,Bajra,10363.00,12000.00
Haryana,FARIDABAD,2004,Kharif,Cotton(lint),210.00,
Haryana,FARIDABAD,2004,Kharif,Groundnut,3.00,
Haryana,FARIDABAD,2004,Kharif,Jowar,14836.00,4000.00
Haryana,FARIDABAD,2004,Kharif,Maize,245.00,
Haryana,FARIDABAD,2004,Kharif,Moong(Green Gram),264.00,100.00
Haryana,FARIDABAD,2004,Kharif,Rice,28255.00,68000.00
Haryana,FARIDABAD,2004,Kharif,Sesamum,279.00,100.00
Haryana,FARIDABAD,2004,Kharif,Urad,92.00,
Haryana,FARIDABAD,2004,Rabi,Barley,1747.00,5000.00
Haryana,FARIDABAD,2004,Rabi,Gram,2.00,
Haryana,FARIDABAD,2004,Rabi,Masoor,113.00,
Haryana,FARIDABAD,2004,Rabi,Peas & beans (Pulses),27.00,
Haryana,FARIDABAD,2004,Rabi,Rapeseed &Mustard,5203.00,6000.00
Haryana,FARIDABAD,2004,Rabi,Wheat,135774.00,526000.00
Haryana,FARIDABAD,2004,Whole Year,Potato,255.00,4800.00
Haryana,FARIDABAD,2004,Whole Year,Sugarcane,5833.00,290000.00
Haryana,FARIDABAD,2005,Kharif,Arhar/Tur,2721.00,2000.00
Haryana,FARIDABAD,2005,Kharif,Bajra,8654.00,13000.00
Haryana,FARIDABAD,2005,Kharif,Cotton(lint),258.00,
Haryana,FARIDABAD,2005,Kharif,Groundnut,1.00,
Haryana,FARIDABAD,2005,Kharif,Horse-gram,1767.00,500.00
Haryana,FARIDABAD,2005,Kharif,Jowar,8650.00,2000.00
Haryana,FARIDABAD,2005,Kharif,Maize,47.00,
Haryana,FARIDABAD,2005,Kharif,Moong(Green Gram),2278.00,1100.00
Haryana,FARIDABAD,2005,Kharif,Rice,26376.00,70000.00
Haryana,FARIDABAD,2005,Kharif,Sesamum,309.00,100.00
Haryana,FARIDABAD,2005,Kharif,Urad,7.00,
Haryana,FARIDABAD,2005,Rabi,Barley,1191.00,3000.00
Haryana,FARIDABAD,2005,Rabi,Gram,35.00,
Haryana,FARIDABAD,2005,Rabi,Masoor,9.00,
Haryana,FARIDABAD,2005,Rabi,Peas & beans (Pulses),16.00,
Haryana,FARIDABAD,2005,Rabi,Rapeseed &Mustard,4925.00,8000.00
Haryana,FARIDABAD,2005,Rabi,Wheat,104549.00,383000.00
Haryana,FARIDABAD,2005,Whole Year,Onion,12.00,200.00
Haryana,FARIDABAD,2005,Whole Year,Potato,249.00,4700.00
Haryana,FARIDABAD,2005,Whole Year,Sugarcane,5184.00,240000.00
Haryana,FARIDABAD,2005,Whole Year,Sweet potato,11.00,200.00
Haryana,FARIDABAD,2006,Kharif,Arhar/Tur,2590.00,1900.00
Haryana,FARIDABAD,2006,Kharif,Bajra,8868.00,16000.00
Haryana,FARIDABAD,2006,Kharif,Cotton(lint),178.00,
Haryana,FARIDABAD,2006,Kharif,Groundnut,2.00,
Haryana,FARIDABAD,2006,Kharif,Horse-gram,1528.00,400.00
Haryana,FARIDABAD,2006,Kharif,Jowar,8967.00,3000.00
Haryana,FARIDABAD,2006,Kharif,Maize,89.00,
Haryana,FARIDABAD,2006,Kharif,Moong(Green Gram),203.00,100.00
Haryana,FARIDABAD,2006,Kharif,Rice,27360.00,84000.00
Haryana,FARIDABAD,2006,Kharif,Sesamum,224.00,100.00
Haryana,FARIDABAD,2006,Kharif,Urad,7.00,
